name,price,first_name,last_name,above_100
Anne Savage,134.0405497,Anne,Savage,true
Richard Wilson,226.8917134,Richard,Wilson,true
Mrs. Amber Esparza,187.5777824,Mrs.,Amber Esparza,true
Todd Armstrong,99.18946135,Todd,Armstrong,false
Aaron Richardson,118.4556824,Aaron,Richardson,true
Gregory Pollard,234.1382368,Gregory,Pollard,true
Jon Butler,225.7678307,Jon,Butler,true
Chelsea Madden,116.6229213,Chelsea,Madden,true
Misty Ramos,234.0837103,Misty,Ramos,true
Ryan Murphy,233.787281,Ryan,Murphy,true
Brittany Sandoval,259.1615163,Brittany,Sandoval,true
Rose Stanton,132.5843724,Rose,Stanton,true
Kristen Banks,287.0092393,Kristen,Banks,true
Julia Stokes,140.3125662,Julia,Stokes,true
Paul Phillips,186.004365,Paul,Phillips,true
Amber Thompson,128.4038652,Amber,Thompson,true
Mrs. Valerie Norton,278.473292,Mrs.,Valerie Norton,true
Adam Parker,228.1780449,Adam,Parker,true
Jennifer Gonzales,201.9577223,Jennifer,Gonzales,true
Jacqueline Hernandez,260.086074,Jacqueline,Hernandez,true
Cory Walker,276.8951661,Cory,Walker,true
Jennifer Miller,220.5202145,Jennifer,Miller,true
Dawn Bond,270.3604905,Dawn,Bond,true
Tara Daniel,247.6926552,Tara,Daniel,true
Rebecca Thompson DDS,136.4907152,Rebecca,Thompson DDS,true
Victor Serrano,260.1217048,Victor,Serrano,true
Elizabeth Bell,55.220858,Elizabeth,Bell,false
Julie Coleman,122.6292673,Julie,Coleman,true
Jennifer Brown,8.634621797,Jennifer,Brown,false
Jessica Moore,266.6472363,Jessica,Moore,true
John Ramirez,160.9401531,John,Ramirez,true
Becky Hall,271.1221772,Becky,Hall,true
Christine Smith,295.80399,Christine,Smith,true
Christopher Osborne,146.2329234,Christopher,Osborne,true
Jacob Hernandez,7.999586638,Jacob,Hernandez,false
Jennifer Rogers,128.5133967,Jennifer,Rogers,true
Tammy Young,19.64948762,Tammy,Young,false
James Lewis,56.04829693,James,Lewis,false
Charles Stanley,74.1148732,Charles,Stanley,false
Christina Garcia,85.95341522,Christina,Garcia,false
Heather Davis,74.29698857,Heather,Davis,false
Ashley Fuentes,228.8808044,Ashley,Fuentes,true
Jorge Brown,2.668016258,Jorge,Brown,false
Sierra Park MD,205.5258599,Sierra,Park MD,true
Todd Miller,272.9947016,Todd,Miller,true
Jeffrey Sanchez,71.25953585,Jeffrey,Sanchez,false
Crystal Luna,99.9830512,Crystal,Luna,false
Devin Flores,60.75152093,Devin,Flores,false
Bianca Martin,123.5356854,Bianca,Martin,true
Danielle Snyder,26.67738087,Danielle,Snyder,false
Edward Carney,265.0690245,Edward,Carney,true
Joseph Grimes,268.7529259,Joseph,Grimes,true
April Fowler,164.807737,April,Fowler,true
Michelle Mccoy,145.0996084,Michelle,Mccoy,true
Alicia Stone MD,21.30617961,Alicia,Stone MD,false
Micheal Lloyd,215.1732624,Micheal,Lloyd,true
Richard Ortiz,148.9167449,Richard,Ortiz,true
Jasmine Reyes,44.61653265,Jasmine,Reyes,false
Tony Smith,114.4025946,Tony,Smith,true
Mary Melton,198.305836,Mary,Melton,true
William Griffin,146.0813867,William,Griffin,true
Scott Vargas,58.25361228,Scott,Vargas,false
Adam Guerra,13.06034675,Adam,Guerra,false
Christina Vang,215.2971497,Christina,Vang,true
Nicole Williams,189.1902467,Nicole,Williams,true
Erica Powers,142.7933784,Erica,Powers,true
Angela Garcia,175.2561835,Angela,Garcia,true
Melissa Brown,257.9026846,Melissa,Brown,true
John Santiago,55.75051528,John,Santiago,false
Donald Nelson,20.74710164,Donald,Nelson,false
Misty Bell,263.0063735,Misty,Bell,true
Vanessa Barnes,81.07265035,Vanessa,Barnes,false
Brian Austin,212.6489366,Brian,Austin,true
Jeffrey King,252.2896877,Jeffrey,King,true
Levi Vaughn,142.1224476,Levi,Vaughn,true
Melanie Blake,244.2496518,Melanie,Blake,true
Marvin Franklin,219.6697621,Marvin,Franklin,true
Angela Massey,110.5922776,Angela,Massey,true
Lisa Cole,202.2032766,Lisa,Cole,true
George Stark,103.6304844,George,Stark,true
Jeffrey Salas,232.9586528,Jeffrey,Salas,true
Richard Reeves,85.83249893,Richard,Reeves,false
Heather Maldonado,292.4101672,Heather,Maldonado,true
Shelly Mcdaniel,267.5668047,Shelly,Mcdaniel,true
David Ryan,80.92148227,David,Ryan,false
Tyler Trevino,75.70611538,Tyler,Trevino,false
Christina Jackson,155.4855824,Christina,Jackson,true
Jodi Peterson,20.74948998,Jodi,Peterson,false
Melissa Carney,42.0237226,Melissa,Carney,false
David Cole,113.4241367,David,Cole,true
Ricardo Weber,215.4765291,Ricardo,Weber,true
Jessica Mckenzie,280.9707751,Jessica,Mckenzie,true
James Ramirez,36.28177824,James,Ramirez,false
Jeffrey Wise,77.17375689,Jeffrey,Wise,false
Brandy Fisher,169.5800524,Brandy,Fisher,true
Renee Barrera,246.0147811,Renee,Barrera,true
Melanie Wiggins,14.97387711,Melanie,Wiggins,false
Alexander Mckee,171.6037468,Alexander,Mckee,true
Sheryl Hill,9.161919917,Sheryl,Hill,false
Sandra White,272.9878419,Sandra,White,true
Christopher Thompson,22.06905227,Christopher,Thompson,false
Mr. Daniel Smith,130.7526411,Mr.,Daniel Smith,true
Theresa Johnson,61.15255402,Theresa,Johnson,false
Kristopher Cunningham,127.4296829,Kristopher,Cunningham,true
Nathan Morgan,166.2127571,Nathan,Morgan,true
David Murray,110.6025674,David,Murray,true
April Taylor,2.033803094,April,Taylor,false
Daniel Herrera,245.1409137,Daniel,Herrera,true
John Mcpherson,200.3253003,John,Mcpherson,true
Scott Simmons,44.45087327,Scott,Simmons,false
Gary Tran,86.68368261,Gary,Tran,false
Erica Vaughn,289.7922876,Erica,Vaughn,true
Jennifer Peterson,179.3599432,Jennifer,Peterson,true
April Mccormick,219.6090619,April,Mccormick,true
Justin Davis,39.14509514,Justin,Davis,false
Julia Hall,163.1533708,Julia,Hall,true
Anna Cunningham,188.9376293,Anna,Cunningham,true
Jacob Stevens,233.2257703,Jacob,Stevens,true
Jerry Payne,169.6238126,Jerry,Payne,true
Mark Collins,117.6222818,Mark,Collins,true
Benjamin Clark,93.10220462,Benjamin,Clark,false
Lisa Norton,17.32317763,Lisa,Norton,false
Christopher Smith,81.45143196,Christopher,Smith,false
Mary Myers,37.44740126,Mary,Myers,false
Stephanie Skinner,6.450115409,Stephanie,Skinner,false
Dave Kelly,121.9757295,Dave,Kelly,true
Patricia Gallagher,196.371178,Patricia,Gallagher,true
Shaun Holloway,39.44032807,Shaun,Holloway,false
Marc Love,262.2720982,Marc,Love,true
Michael Mayer,41.42900813,Michael,Mayer,false
Mason Rodriguez,162.7919652,Mason,Rodriguez,true
Jason Payne,83.2794627,Jason,Payne,false
Johnny Hicks,74.9443794,Johnny,Hicks,false
Lisa Rodgers,32.10622464,Lisa,Rodgers,false
Sarah Tyler,87.15157534,Sarah,Tyler,false
Brian Rodriguez,26.0816515,Brian,Rodriguez,false
Charlene Jones,246.885328,Charlene,Jones,true
Scott Lawrence,227.6139565,Scott,Lawrence,true
Carol Patrick,140.4516807,Carol,Patrick,true
Mrs. Jessica Gibson DDS,60.11999568,Mrs.,Jessica Gibson DDS,false
Linda Sullivan,4.597577836,Linda,Sullivan,false
Donna Carrillo,237.8259111,Donna,Carrillo,true
Scott Baker,227.4705054,Scott,Baker,true
Brian Jensen,174.9671222,Brian,Jensen,true
James Sosa,81.43216331,James,Sosa,false
Veronica Zavala,51.45914813,Veronica,Zavala,false
Jenny Fields,186.1692976,Jenny,Fields,true
George Monroe,230.8455603,George,Monroe,true
Michael Smith,153.7056177,Michael,Smith,true
Kevin Oliver,190.3976967,Kevin,Oliver,true
Nicholas Mejia,13.52272289,Nicholas,Mejia,false
Phillip Logan,169.7231774,Phillip,Logan,true
Jamie Jackson,299.1846576,Jamie,Jackson,true
Thomas Alvarez,72.23090551,Thomas,Alvarez,false
Kaitlin Lawson,116.9434704,Kaitlin,Lawson,true
Carlos Wagner,268.2158202,Carlos,Wagner,true
Christopher Anderson,45.61401189,Christopher,Anderson,false
Roberto Sparks,113.7675985,Roberto,Sparks,true
Julie Oneal,214.0692547,Julie,Oneal,true
Megan Friedman,240.3518353,Megan,Friedman,true
Cheryl Taylor,96.58849728,Cheryl,Taylor,false
Jeffrey Hatfield,241.5103666,Jeffrey,Hatfield,true
James Phillips,18.9820537,James,Phillips,false
Jessica Moore,128.9224193,Jessica,Moore,true
Eric Richards,79.96034999,Eric,Richards,false
Rebecca Mitchell,240.7557103,Rebecca,Mitchell,true
Anna Patrick,158.13197,Anna,Patrick,true
Eric Schmidt,197.3438304,Eric,Schmidt,true
Mark Campbell,156.8947774,Mark,Campbell,true
Taylor Oconnell,190.5868648,Taylor,Oconnell,true
Debra Peters,70.77282649,Debra,Peters,false
Richard Anderson,99.64762699,Richard,Anderson,false
William Russell,201.2067577,William,Russell,true
Ryan Mcdaniel,245.9720704,Ryan,Mcdaniel,true
Jacqueline Frazier,191.7286603,Jacqueline,Frazier,true
Steven Stuart,32.13545499,Steven,Stuart,false
Emily Rodriguez,90.35267623,Emily,Rodriguez,false
Ryan Perez,28.24313981,Ryan,Perez,false
Lauren Hahn,287.3152387,Lauren,Hahn,true
Megan Lopez,127.4434204,Megan,Lopez,true
Matthew Lucero,194.0146142,Matthew,Lucero,true
Joseph Perez,52.96715715,Joseph,Perez,false
Kimberly Wright,153.6378606,Kimberly,Wright,true
Donald Braun,16.16466094,Donald,Braun,false
Savannah Reese,156.4062563,Savannah,Reese,true
Leslie Wiggins,65.73844854,Leslie,Wiggins,false
Mrs. Deanna Gonzalez,26.46654614,Mrs.,Deanna Gonzalez,false
Derrick Brown PhD,22.81013853,Derrick,Brown PhD,false
Meghan Davis,116.3037504,Meghan,Davis,true
Faith Edwards,163.6350438,Faith,Edwards,true
Stephanie Morgan,160.7615774,Stephanie,Morgan,true
Laura Vargas,17.12739612,Laura,Vargas,false
Caleb Singh,55.99219306,Caleb,Singh,false
Cassandra Andrade,189.3732231,Cassandra,Andrade,true
Robert Hall,183.8510853,Robert,Hall,true
Kenneth Hill,6.341114311,Kenneth,Hill,false
David Brown,136.8591472,David,Brown,true
Sarah Lewis,237.1228892,Sarah,Lewis,true
Stephen Meyers,261.2785989,Stephen,Meyers,true
Victor Becker,71.86420397,Victor,Becker,false
Brad Huff,150.7929287,Brad,Huff,true
Thomas Sanchez,18.39675475,Thomas,Sanchez,false
Michael Chapman,229.9602555,Michael,Chapman,true
Stephen Lam,89.72241118,Stephen,Lam,false
Theresa Wells,80.07481776,Theresa,Wells,false
Richard Barrera,55.20716243,Richard,Barrera,false
Kelly Boyle,237.0515981,Kelly,Boyle,true
Alexander Richardson,21.98915208,Alexander,Richardson,false
James Hicks,177.0515297,James,Hicks,true
Todd Simon PhD,93.74886446,Todd,Simon PhD,false
Jason Meyer,114.0768801,Jason,Meyer,true
Matthew Moore,150.4707103,Matthew,Moore,true
Lindsay Rivera,108.1302862,Lindsay,Rivera,true
Michael Peterson,253.4940966,Michael,Peterson,true
Jennifer Martin PhD,193.1962602,Jennifer,Martin PhD,true
Martin Solomon,186.44926,Martin,Solomon,true
Rebecca Quinn,72.46973743,Rebecca,Quinn,false
Kerry Branch,9.474332966,Kerry,Branch,false
Leslie Ruiz,219.3292641,Leslie,Ruiz,true
Joseph Howard,86.76006819,Joseph,Howard,false
Rebecca Wright,233.5123787,Rebecca,Wright,true
Jacqueline Phillips,266.4418808,Jacqueline,Phillips,true
Wesley Erickson,134.5999692,Wesley,Erickson,true
Janet West,225.8993827,Janet,West,true
James Barnett,237.5878966,James,Barnett,true
Eric Scott,252.8316303,Eric,Scott,true
James Jones,250.7173487,James,Jones,true
Joshua Baker DVM,87.85407145,Joshua,Baker DVM,false
Kathleen Baker,260.1202045,Kathleen,Baker,true
Michael Clark,260.3821386,Michael,Clark,true
Anne Richards,214.576803,Anne,Richards,true
Renee Williams,273.244834,Renee,Williams,true
Derek Thomas,128.0732518,Derek,Thomas,true
Robert White,15.36006275,Robert,White,false
Teresa Figueroa,157.0536374,Teresa,Figueroa,true
Ashley Murphy,117.9457723,Ashley,Murphy,true
Laura Peterson,227.6123872,Laura,Peterson,true
Brian Cardenas,96.53388242,Brian,Cardenas,false
Dana Conrad,12.35802683,Dana,Conrad,false
Kathleen Deleon,123.7719434,Kathleen,Deleon,true
Ebony Garcia,243.754614,Ebony,Garcia,true
Johnathan Allen,8.375005469,Johnathan,Allen,false
Laura Faulkner,.172930056,Laura,Faulkner,false
Kirk Pearson,9.303532223,Kirk,Pearson,false
Joseph Bonilla,44.2075727,Joseph,Bonilla,false
Christina Moore,121.1085131,Christina,Moore,true
Gary Barber,109.5760422,Gary,Barber,true
Laura Diaz,1.192317589,Laura,Diaz,false
Jerry Stuart,222.1184712,Jerry,Stuart,true
Brianna Griffith,200.530082,Brianna,Griffith,true
Kenneth Lopez,56.49118553,Kenneth,Lopez,false
Wesley Krause,115.9217821,Wesley,Krause,true
Derek Sullivan,199.9901641,Derek,Sullivan,true
Brian Johnson,202.850954,Brian,Johnson,true
Miss Monica Mcdonald,190.9497467,Miss,Monica Mcdonald,true
Christine Peterson,144.0482779,Christine,Peterson,true
Brianna Ramirez,196.1333418,Brianna,Ramirez,true
Robert Decker,71.98489152,Robert,Decker,false
Michael Bryant,82.40541955,Michael,Bryant,false
Jamie Silva,161.7920788,Jamie,Silva,true
Steven Jones,96.06536657,Steven,Jones,false
Christopher Bautista,25.7526185,Christopher,Bautista,false
Elizabeth Stein,255.6515653,Elizabeth,Stein,true
Brandi Werner,297.9637678,Brandi,Werner,true
Derrick Jones,167.9345937,Derrick,Jones,true
Michelle Price,80.72808372,Michelle,Price,false
Kara Silva,32.088137,Kara,Silva,false
Lisa Cox,33.65138701,Lisa,Cox,false
Jonathan Armstrong,14.57035663,Jonathan,Armstrong,false
Randy Rodriguez,178.0077151,Randy,Rodriguez,true
Amber Payne,124.4776004,Amber,Payne,true
Patricia Moore,55.82247702,Patricia,Moore,false
Barbara Krueger,60.73961436,Barbara,Krueger,false
Susan Colon,191.5557109,Susan,Colon,true
Ryan Morgan,296.2379031,Ryan,Morgan,true
Chad Willis,8.733980598,Chad,Willis,false
Brian Curtis,154.5553092,Brian,Curtis,true
Stephanie Jones,257.3034447,Stephanie,Jones,true
Jeffrey Garcia,242.1753175,Jeffrey,Garcia,true
Erik Walker,167.3473741,Erik,Walker,true
Steven Murray,179.8138796,Steven,Murray,true
Samuel Simmons,38.36117241,Samuel,Simmons,false
Brian Brown,100.039538,Brian,Brown,true
Barbara Brown,223.02702,Barbara,Brown,true
Monica Oconnor,27.82578051,Monica,Oconnor,false
Jacob Yang,54.06984636,Jacob,Yang,false
Jennifer Roberts,172.7932745,Jennifer,Roberts,true
Ashley Schultz,171.1870001,Ashley,Schultz,true
Elizabeth Swanson,228.4362989,Elizabeth,Swanson,true
Jonathan Lawrence MD,36.77728915,Jonathan,Lawrence MD,false
Linda Rodriguez,175.736522,Linda,Rodriguez,true
Molly Tate,192.7650925,Molly,Tate,true
Patrick Mosley,20.68179732,Patrick,Mosley,false
Anita Nelson,98.2563019,Anita,Nelson,false
Susan Harris,62.12362274,Susan,Harris,false
John Conrad,216.3613773,John,Conrad,true
Peggy Johnson,219.2847921,Peggy,Johnson,true
Timothy Allen,199.0109939,Timothy,Allen,true
Susan Hansen,90.74580755,Susan,Hansen,false
Linda Woods,226.942016,Linda,Woods,true
Susan Herrera,175.4205367,Susan,Herrera,true
Linda White,211.9963589,Linda,White,true
Andrew Matthews,287.6104984,Andrew,Matthews,true
Mrs. Lisa Richardson MD,185.5276885,Mrs.,Lisa Richardson MD,true
Jennifer Dixon,172.8038862,Jennifer,Dixon,true
Daniel James,6.650911434,Daniel,James,false
Kyle Chaney,129.4088432,Kyle,Chaney,true
Erin Kennedy,91.86979408,Erin,Kennedy,false
Allison Jones,50.92956508,Allison,Jones,false
Jason Lopez,182.3514574,Jason,Lopez,true
Cameron Burton,73.50561371,Cameron,Burton,false
Joe Cook,58.0149289,Joe,Cook,false
Robert Miller,268.1107296,Robert,Miller,true
Olivia Martin,82.34771286,Olivia,Martin,false
Manuel Long,94.22695027,Manuel,Long,false
Richard Villanueva,75.5044878,Richard,Villanueva,false
Taylor Jones,62.18273963,Taylor,Jones,false
Catherine Simmons,136.5935694,Catherine,Simmons,true
Samantha Miranda,120.1573107,Samantha,Miranda,true
Sarah Brown,298.4329596,Sarah,Brown,true
Jerry Clark,243.5619902,Jerry,Clark,true
Briana Morris,66.29706805,Briana,Morris,false
Michelle Schneider,131.8021648,Michelle,Schneider,true
Alyssa Kim,211.2511958,Alyssa,Kim,true
Courtney Williams,232.4465591,Courtney,Williams,true
Rebekah Gonzalez,193.3837703,Rebekah,Gonzalez,true
Cameron Gay,143.6770259,Cameron,Gay,true
Jose Martinez,80.93405105,Jose,Martinez,false
Gabrielle Todd,173.9815833,Gabrielle,Todd,true
Adrian Price,133.078861,Adrian,Price,true
James Daniels,270.0463735,James,Daniels,true
Henry Huffman,184.9869926,Henry,Huffman,true
Beth Murphy,24.76246353,Beth,Murphy,false
Kevin Haynes,115.2254767,Kevin,Haynes,true
Darryl Deleon,204.3763418,Darryl,Deleon,true
Jeffrey Wells,264.9241843,Jeffrey,Wells,true
John Hicks,252.8243925,John,Hicks,true
Pamela Stanley,166.4772266,Pamela,Stanley,true
Frank Gardner,247.7336974,Frank,Gardner,true
Eric Kennedy,59.87939535,Eric,Kennedy,false
Michael Buchanan,84.84694551,Michael,Buchanan,false
Brooke Johnson,169.842186,Brooke,Johnson,true
Joseph Alvarado,43.63467789,Joseph,Alvarado,false
Dawn Ross,98.64511088,Dawn,Ross,false
Christina Hammond,48.76616516,Christina,Hammond,false
Adrian Richmond,3.975889905,Adrian,Richmond,false
Elizabeth Gardner,74.14070427,Elizabeth,Gardner,false
Melissa Wood,137.5704052,Melissa,Wood,true
Matthew Nelson,240.5538866,Matthew,Nelson,true
Janet Gross,6.593436831,Janet,Gross,false
Michael Murphy,259.0641083,Michael,Murphy,true
Samuel Davis,197.0367286,Samuel,Davis,true
James Garcia,132.019847,James,Garcia,true
Carolyn Glover,288.2201261,Carolyn,Glover,true
Jonathan Singleton,277.8925688,Jonathan,Singleton,true
Jennifer Rodriguez MD,266.9824165,Jennifer,Rodriguez MD,true
Robert Moore,25.25347246,Robert,Moore,false
Kelly Rogers,203.4085501,Kelly,Rogers,true
Kelly Rodriguez,161.6919893,Kelly,Rodriguez,true
Michael Fisher,3.421642628,Michael,Fisher,false
Lorraine Shaw,276.2723928,Lorraine,Shaw,true
Steven White,37.2849008,Steven,White,false
Joy Long,216.5459182,Joy,Long,true
Brandon Riggs,8.330686218,Brandon,Riggs,false
Raymond Henderson,212.4604653,Raymond,Henderson,true
Kenneth Wright,84.45131708,Kenneth,Wright,false
Katelyn Sloan,84.36432198,Katelyn,Sloan,false
Jonathan Robinson,142.1045999,Jonathan,Robinson,true
Gina Morales,154.7266329,Gina,Morales,true
Rachel Martinez,100.9771245,Rachel,Martinez,true
Nicole Mcgee,211.9572214,Nicole,Mcgee,true
Danielle Hunter,166.4771534,Danielle,Hunter,true
Dillon Baker,229.8802541,Dillon,Baker,true
Steven Lane,251.3015313,Steven,Lane,true
Sandra Cook,129.4083688,Sandra,Cook,true
Heather Cardenas,68.71986146,Heather,Cardenas,false
Kyle Robinson,40.789742,Kyle,Robinson,false
James Rodriguez,278.5839619,James,Rodriguez,true
John Robertson,249.6891636,John,Robertson,true
Melissa Smith,9.02944651,Melissa,Smith,false
Sarah Oneal,89.01612989,Sarah,Oneal,false
Austin Mcdowell,98.91948453,Austin,Mcdowell,false
Marie Taylor,126.4095272,Marie,Taylor,true
Teresa Garrett,201.3569513,Teresa,Garrett,true
Kelly Perez,249.9633227,Kelly,Perez,true
Mary Odom,94.71141448,Mary,Odom,false
Stacy Hansen,38.16867181,Stacy,Hansen,false
Sara Lopez,204.6519742,Sara,Lopez,true
Arthur Gibson II,63.21726831,Arthur,Gibson II,false
Jennifer Ortiz,105.0355143,Jennifer,Ortiz,true
Amanda Davis,200.2859627,Amanda,Davis,true
Tina Fitzpatrick,129.1938775,Tina,Fitzpatrick,true
Andrea Page,138.8235219,Andrea,Page,true
Wayne Reeves,172.4005071,Wayne,Reeves,true
James Sullivan,46.20312463,James,Sullivan,false
John Hernandez,193.7106627,John,Hernandez,true
Tiffany Barnett,271.7312051,Tiffany,Barnett,true
Jessica Watts,58.75572391,Jessica,Watts,false
Miss Katherine Brennan MD,50.00288911,Miss,Katherine Brennan MD,false
Nathan Nielsen,23.30866391,Nathan,Nielsen,false
Patricia Davis,171.7762592,Patricia,Davis,true
Ricardo Davies,170.0373779,Ricardo,Davies,true
Matthew Lawson,199.9675868,Matthew,Lawson,true
Christopher Miller,179.2409523,Christopher,Miller,true
Charles Mendoza DVM,157.2561504,Charles,Mendoza DVM,true
Jack Lin,110.6184773,Jack,Lin,true
Michelle Jacobs,147.4623228,Michelle,Jacobs,true
Amber Hopkins,289.4506193,Amber,Hopkins,true
Christine Lara,218.3912477,Christine,Lara,true
Nancy Garcia,141.3853432,Nancy,Garcia,true
Lindsey Owens,264.6461921,Lindsey,Owens,true
Lisa Brewer,43.02463642,Lisa,Brewer,false
Alex Rhodes,264.2776739,Alex,Rhodes,true
Daniel Bennett,157.037661,Daniel,Bennett,true
Susan Robinson,268.3048564,Susan,Robinson,true
Christopher Olson,260.0251938,Christopher,Olson,true
Jon Roach,129.6905747,Jon,Roach,true
Michael Robinson,38.28658602,Michael,Robinson,false
Rodney Arellano,206.033049,Rodney,Arellano,true
Alicia Wong,250.4448737,Alicia,Wong,true
Jesse Singh,147.5234691,Jesse,Singh,true
Nicole Smith,64.95829168,Nicole,Smith,false
Dwayne Snyder,35.8393188,Dwayne,Snyder,false
Marcus Rice,96.59177813,Marcus,Rice,false
Ashley Dixon,87.74147719,Ashley,Dixon,false
Erica Nelson,91.27947021,Erica,Nelson,false
Anna Valdez,202.480179,Anna,Valdez,true
Marco Pierce,228.7819172,Marco,Pierce,true
Nicole Henry,111.771676,Nicole,Henry,true
Melissa David,125.7463322,Melissa,David,true
Patricia Moreno,153.2979046,Patricia,Moreno,true
Kevin Woodard,47.11087611,Kevin,Woodard,false
Adam Bailey,130.2098795,Adam,Bailey,true
Carrie Henson,95.32864041,Carrie,Henson,false
Richard Martin,31.98809588,Richard,Martin,false
Whitney Reed,63.47690471,Whitney,Reed,false
Michael Snyder,259.2479069,Michael,Snyder,true
Dana Molina,280.0939625,Dana,Molina,true
